CPU %,Memory %,Memory mb,Memory max,Disk %,Date/Time
0.8,48.4,766468096,1079238656,40.0,2023-10-23 05:06:46.682092
0.9,48.3,765861888,1079853056,40.0,2023-10-23 05:07:46.682169
0.9,48.3,765612032,1080102912,40.0,2023-10-23 05:08:46.682526
0.9,48.3,766246912,1079468032,40.0,2023-10-23 05:09:46.682354
0.9,48.4,766459904,1079238656,40.0,2023-10-23 05:10:46.682315
0.9,48.4,766513152,1079201792,40.0,2023-10-23 05:11:46.682444
0.9,48.2,763445248,1082253312,40.0,2023-10-23 05:12:46.682711
0.9,48.2,763555840,1082159104,40.0,2023-10-23 05:13:46.682244
0.9,48.2,763613184,1082101760,40.0,2023-10-23 05:14:46.682335
0.9,48.2,763805696,1081892864,40.0,2023-10-23 05:15:46.682173
0.9,48.4,767016960,1078697984,40.0,2023-10-23 05:16:46.682016
0.8,48.4,766599168,1079115776,40.0,2023-10-23 05:17:46.682209
0.8,48.2,762765312,1082933248,40.0,2023-10-23 05:18:46.682133
0.8,48.2,762769408,1082945536,40.0,2023-10-23 05:19:46.681939
0.8,48.2,762818560,1082896384,40.0,2023-10-23 05:20:46.682563
0.8,48.2,762748928,1082966016,40.0,2023-10-23 05:21:46.682352
0.8,48.2,763015168,1082699776,40.0,2023-10-23 05:22:46.682041
0.8,48.2,762990592,1082724352,40.0,2023-10-23 05:23:46.682423
0.8,48.2,764047360,1081667584,40.0,2023-10-23 05:24:46.682225
0.7,48.3,764850176,1080864768,40.0,2023-10-23 05:25:46.682233
0.8,48.2,764162048,1081552896,40.0,2023-10-23 05:26:46.682325
0.7,48.2,764067840,1081647104,40.0,2023-10-23 05:27:46.682217
0.7,48.2,763887616,1081827328,40.0,2023-10-23 05:28:46.681957
0.7,48.2,763236352,1082478592,40.0,2023-10-23 05:29:46.682254
0.7,48.2,763244544,1082470400,40.0,2023-10-23 05:30:46.682278
0.7,48.2,763228160,1082486784,40.0,2023-10-23 05:31:46.682011
0.7,48.2,763179008,1082531840,40.0,2023-10-23 05:32:46.682350
0.7,48.2,763359232,1082355712,40.0,2023-10-23 05:33:46.682085
0.7,48.2,763265024,1082449920,40.0,2023-10-23 05:34:46.681967
0.7,48.2,762421248,1083293696,40.0,2023-10-23 05:35:46.682000
0.7,48.2,762421248,1083293696,40.0,2023-10-23 05:36:46.682224
0.7,48.2,762433536,1083281408,40.0,2023-10-23 05:37:46.682605
0.7,48.2,762310656,1083404288,40.0,2023-10-23 05:38:46.682279
0.7,48.2,763801600,1081913344,40.0,2023-10-23 05:39:46.682476
0.7,48.2,764043264,1081671680,40.0,2023-10-23 05:40:46.682420
0.7,48.2,762503168,1083211776,40.0,2023-10-23 05:41:46.682251
0.7,48.2,762564608,1083150336,40.0,2023-10-23 05:42:46.682448
0.7,48.2,762707968,1083006976,40.0,2023-10-23 05:43:46.682380
0.7,48.3,764387328,1081327616,40.0,2023-10-23 05:44:46.682413
0.7,48.2,762675200,1083039744,40.0,2023-10-23 05:45:46.682978
0.7,48.2,762781696,1082933248,40.0,2023-10-23 05:46:46.682863
0.8,48.2,763576320,1082138624,40.0,2023-10-23 05:47:46.682373
0.8,48.2,763543552,1082171392,40.0,2023-10-23 05:48:46.682183
0.8,48.3,764657664,1081057280,40.0,2023-10-23 05:49:46.682207
0.8,48.3,764592128,1081122816,40.0,2023-10-23 05:50:46.682113
0.8,48.3,764571648,1081143296,40.0,2023-10-23 05:51:46.682365
0.8,48.2,762712064,1083002880,40.0,2023-10-23 05:52:46.682252
0.8,48.2,762916864,1082798080,40.0,2023-10-23 05:53:46.682049
0.8,48.2,762896384,1082818560,40.0,2023-10-23 05:54:46.682718
0.8,48.2,762884096,1082830848,40.0,2023-10-23 05:55:46.682428
0.8,48.2,762990592,1082724352,40.0,2023-10-23 05:56:46.682148
0.8,48.2,762941440,1082773504,40.0,2023-10-23 05:57:46.682326
0.8,48.2,763015168,1082699776,40.0,2023-10-23 05:58:46.682566
0.8,48.2,763097088,1082617856,40.0,2023-10-23 05:59:46.682518
0.8,48.2,763170816,1082544128,40.0,2023-10-23 06:00:46.682478
0.8,48.2,763019264,1082695680,40.0,2023-10-23 06:01:46.683046
0.8,48.3,764923904,1080791040,40.0,2023-10-23 06:02:46.683334
0.8,48.2,763240448,1082474496,40.0,2023-10-23 06:03:46.682658
0.8,48.2,763158528,1082556416,40.0,2023-10-23 06:04:46.682781
0.8,48.2,763293696,1082421248,40.0,2023-10-23 06:05:46.682487
0.8,48.2,763269120,1082445824,40.0,2023-10-23 06:06:46.682101
1.0,48.2,762568704,1083146240,40.0,2023-10-23 06:07:46.682113
1.0,48.2,762617856,1083097088,40.0,2023-10-23 06:08:46.682314
1.0,48.2,762650624,1083064320,40.0,2023-10-23 06:09:46.682280
0.9,48.2,762621952,1083092992,40.0,2023-10-23 06:10:46.682390
0.9,48.2,762535936,1083174912,40.0,2023-10-23 06:11:46.682117
0.9,48.2,762798080,1082916864,40.0,2023-10-23 06:12:46.682104
0.9,48.2,762798080,1082912768,40.0,2023-10-23 06:13:46.682701
0.9,48.2,762703872,1083011072,40.0,2023-10-23 06:14:46.682458
0.9,48.2,762642432,1083072512,40.0,2023-10-23 06:15:46.682350
0.9,48.2,762888192,1082826752,40.0,2023-10-23 06:16:46.682677
0.8,48.3,764702720,1081012224,40.0,2023-10-23 06:17:46.682592
1.3,48.2,762978304,1082740736,40.0,2023-10-23 06:18:46.682473
1.3,48.3,764469248,1081249792,40.0,2023-10-23 06:19:46.682833
1.3,48.2,763035648,1082683392,40.0,2023-10-23 06:20:46.682622
1.4,48.3,764461056,1081257984,40.0,2023-10-23 06:21:46.682708
1.4,48.2,763240448,1082478592,40.0,2023-10-23 06:22:46.682968
1.4,48.2,763023360,1082695680,40.0,2023-10-23 06:23:46.682639
1.4,48.2,763293696,1082425344,40.0,2023-10-23 06:24:46.682405
1.7,48.2,763056128,1082609664,39.9,2023-10-23 06:25:46.683304
1.8,48.3,764899328,1080766464,39.9,2023-10-23 06:26:46.684354
1.8,48.3,764461056,1081204736,39.9,2023-10-23 06:27:46.687461
1.2,48.2,763256832,1082408960,39.9,2023-10-23 06:28:46.684576
1.2,48.2,763338752,1082327040,39.9,2023-10-23 06:29:46.682281
1.2,48.2,762175488,1083490304,39.9,2023-10-23 06:30:46.681972
1.2,48.2,762257408,1083408384,39.9,2023-10-23 06:31:46.682203
1.2,48.2,762241024,1083420672,39.9,2023-10-23 06:32:46.682219
1.2,48.2,762294272,1083371520,39.9,2023-10-23 06:33:46.682030
1.2,48.2,762359808,1083305984,39.9,2023-10-23 06:34:46.682789
0.8,48.2,762408960,1083256832,39.9,2023-10-23 06:35:46.682530
0.8,48.2,762359808,1083305984,39.9,2023-10-23 06:36:46.682514
0.7,48.2,762376192,1083289600,39.9,2023-10-23 06:37:46.682494
0.7,48.2,762433536,1083228160,39.9,2023-10-23 06:38:46.682077
0.7,48.2,762519552,1083146240,39.9,2023-10-23 06:39:46.682145
0.7,48.2,762568704,1083097088,39.9,2023-10-23 06:40:46.682527
0.7,48.2,762589184,1083076608,39.9,2023-10-23 06:41:46.682267
0.7,48.2,762720256,1082945536,39.9,2023-10-23 06:42:46.682023
0.7,48.2,762650624,1083011072,39.9,2023-10-23 06:43:46.682648
0.8,48.2,764133376,1081532416,39.9,2023-10-23 06:44:46.682353
0.8,48.3,764358656,1081307136,39.9,2023-10-23 06:45:46.682064
0.7,48.2,762810368,1082855424,39.9,2023-10-23 06:46:46.682718
0.8,48.2,762679296,1082986496,39.9,2023-10-23 06:47:46.682236
0.7,48.2,762679296,1082982400,39.9,2023-10-23 06:48:46.682323
0.7,48.2,762380288,1083285504,39.9,2023-10-23 06:49:46.682147
0.7,48.2,763822080,1081843712,39.9,2023-10-23 06:50:46.682013
0.7,48.2,762851328,1082814464,39.9,2023-10-23 06:51:46.682136
0.7,48.2,762880000,1082785792,39.9,2023-10-23 06:52:46.682557
0.7,48.2,762970112,1082695680,39.9,2023-10-23 06:53:46.682188
0.7,48.3,764878848,1080786944,39.9,2023-10-23 06:54:46.682087
0.8,48.2,762957824,1082707968,39.9,2023-10-23 06:55:46.682431
0.8,48.2,763166720,1082499072,39.9,2023-10-23 06:56:46.682386
0.8,48.2,763138048,1082527744,39.9,2023-10-23 06:57:46.682417
0.8,48.2,762994688,1082671104,39.9,2023-10-23 06:58:46.682293
0.8,48.3,764784640,1080881152,39.9,2023-10-23 06:59:46.683132
0.9,48.3,764747776,1080918016,39.9,2023-10-23 07:00:46.682486
0.9,48.2,762286080,1083379712,39.9,2023-10-23 07:01:46.682176
0.9,48.2,762327040,1083338752,39.9,2023-10-23 07:02:46.682607
0.9,48.2,762368000,1083297792,39.9,2023-10-23 07:03:46.682700
0.9,48.2,762499072,1083162624,39.9,2023-10-23 07:04:46.682175
0.8,48.2,762355712,1083310080,39.9,2023-10-23 07:05:46.682257
0.8,48.2,762494976,1083170816,39.9,2023-10-23 07:06:46.682638
1.0,48.2,762761216,1082904576,39.9,2023-10-23 07:07:46.682234
1.0,48.2,762920960,1082744832,39.9,2023-10-23 07:08:46.682353
0.9,48.2,762908672,1082757120,39.9,2023-10-23 07:09:46.682176
0.9,48.2,763113472,1082552320,39.9,2023-10-23 07:10:46.681917
0.8,48.2,763015168,1082650624,39.9,2023-10-23 07:11:46.682101
0.8,48.2,764092416,1081573376,39.9,2023-10-23 07:12:46.682182
0.8,48.2,763088896,1082576896,39.9,2023-10-23 07:13:46.682106
0.9,48.2,763174912,1082490880,39.9,2023-10-23 07:14:46.682257
0.9,48.2,763162624,1082503168,39.9,2023-10-23 07:15:46.682114
0.8,48.3,764887040,1080778752,39.9,2023-10-23 07:16:46.681997
0.7,48.2,763109376,1082556416,39.9,2023-10-23 07:17:46.682502
0.7,48.2,763142144,1082523648,39.9,2023-10-23 07:18:46.682277
0.7,48.2,763215872,1082441728,39.9,2023-10-23 07:19:46.682125
0.7,48.2,763072512,1082593280,39.9,2023-10-23 07:20:46.682486
0.7,48.2,763314176,1082351616,39.9,2023-10-23 07:21:46.682303
0.7,48.2,762388480,1083277312,39.9,2023-10-23 07:22:46.682596
0.7,48.2,762454016,1083207680,39.9,2023-10-23 07:23:46.682927
0.7,48.2,763486208,1082179584,39.9,2023-10-23 07:24:46.682409
0.7,48.2,762404864,1083260928,39.9,2023-10-23 07:25:46.682317
0.7,48.2,762531840,1083133952,39.9,2023-10-23 07:26:46.682251
0.7,48.3,764219392,1081446400,39.9,2023-10-23 07:27:46.682582
0.7,48.2,762585088,1083080704,39.9,2023-10-23 07:28:46.682346
0.7,48.2,762671104,1082994688,39.9,2023-10-23 07:29:46.682041
0.7,48.2,762687488,1082978304,39.9,2023-10-23 07:30:46.682526
0.7,48.2,762740736,1082925056,39.9,2023-10-23 07:31:46.682559
0.7,48.2,764166144,1081499648,39.9,2023-10-23 07:32:46.682364
0.7,48.2,762810368,1082855424,39.9,2023-10-23 07:33:46.682198
0.7,48.2,762728448,1082937344,39.9,2023-10-23 07:34:46.682464
0.7,48.2,762871808,1082793984,39.9,2023-10-23 07:35:46.682325
0.7,48.2,763699200,1081966592,39.9,2023-10-23 07:36:46.682481
0.7,48.2,762949632,1082716160,39.9,2023-10-23 07:37:46.682175
0.7,48.2,762953728,1082712064,39.9,2023-10-23 07:38:46.681979
0.7,48.2,763039744,1082626048,39.9,2023-10-23 07:39:46.683105
0.7,48.2,762826752,1082839040,39.9,2023-10-23 07:40:46.682535
0.7,48.3,764669952,1080983552,39.9,2023-10-23 07:41:46.682195
0.7,48.2,762949632,1082703872,39.9,2023-10-23 07:42:46.682517
0.7,48.2,763174912,1082478592,39.9,2023-10-23 07:43:46.682453
0.7,48.2,763088896,1082564608,39.9,2023-10-23 07:44:46.682118
0.7,48.2,763269120,1082384384,39.9,2023-10-23 07:45:46.682475
0.7,48.2,763084800,1082568704,39.9,2023-10-23 07:46:46.682475
0.7,48.2,763187200,1082466304,39.9,2023-10-23 07:47:46.682070
0.7,48.2,763179008,1082474496,39.9,2023-10-23 07:48:46.682877
0.7,48.2,763142144,1082511360,39.9,2023-10-23 07:49:46.682555
0.7,48.2,762445824,1083207680,39.9,2023-10-23 07:50:46.682042
0.6,48.2,762470400,1083183104,39.9,2023-10-23 07:51:46.682079
0.6,48.2,762466304,1083187200,39.9,2023-10-23 07:52:46.682316
0.6,48.2,762613760,1083039744,39.9,2023-10-23 07:53:46.682232
0.6,48.2,762503168,1083150336,39.9,2023-10-23 07:54:46.681986
0.6,48.2,762617856,1083035648,39.9,2023-10-23 07:55:46.681981
0.6,48.2,762548224,1083105280,39.9,2023-10-23 07:56:46.682009
0.6,48.2,762564608,1083088896,39.9,2023-10-23 07:57:46.682428
0.6,48.2,762630144,1083023360,39.9,2023-10-23 07:58:46.682441
0.6,48.2,762777600,1082875904,39.9,2023-10-23 07:59:46.682230
0.6,48.2,762691584,1082961920,39.9,2023-10-23 08:00:46.682236
0.7,48.2,762716160,1082937344,39.9,2023-10-23 08:01:46.682684
0.7,48.2,762765312,1082888192,39.9,2023-10-23 08:02:46.682177
0.7,48.2,762793984,1082859520,39.9,2023-10-23 08:03:46.681999
0.6,48.2,762757120,1082896384,39.9,2023-10-23 08:04:46.682469
0.7,48.2,762810368,1082843136,39.9,2023-10-23 08:05:46.682413
0.7,48.2,762867712,1082785792,39.9,2023-10-23 08:06:46.682540
0.8,48.3,764456960,1081196544,39.9,2023-10-23 08:07:46.682683
0.8,48.3,764469248,1081184256,39.9,2023-10-23 08:08:46.682389
0.8,48.3,764563456,1081090048,39.9,2023-10-23 08:09:46.682159
0.8,48.3,764559360,1081094144,39.9,2023-10-23 08:10:46.682817
0.8,48.3,764481536,1081171968,39.9,2023-10-23 08:11:46.682394
0.8,48.3,764534784,1081118720,39.9,2023-10-23 08:12:46.682234
0.8,48.3,764690432,1080963072,39.9,2023-10-23 08:13:46.682145
0.8,48.3,764616704,1081036800,39.9,2023-10-23 08:14:46.682174
0.8,48.3,764678144,1080975360,39.9,2023-10-23 08:15:46.682146
0.8,48.3,764694528,1080958976,39.9,2023-10-23 08:16:46.682621
0.7,48.3,764706816,1080946688,39.9,2023-10-23 08:17:46.682638
0.7,48.3,764702720,1080950784,39.9,2023-10-23 08:18:46.682102
0.6,48.3,764850176,1080803328,39.9,2023-10-23 08:19:46.682545
0.7,48.3,764809216,1080844288,39.9,2023-10-23 08:20:46.682288
0.7,48.3,764837888,1080815616,39.9,2023-10-23 08:21:46.682016
0.7,48.3,764768256,1080885248,39.9,2023-10-23 08:22:46.682468
0.7,48.3,764899328,1080754176,39.9,2023-10-23 08:23:46.682571
0.6,48.2,763899904,1081753600,39.9,2023-10-23 08:24:46.682124
0.7,48.2,763908096,1081745408,39.9,2023-10-23 08:25:46.682645
0.7,48.2,764026880,1081626624,39.9,2023-10-23 08:26:46.682406
0.7,48.2,764137472,1081516032,39.9,2023-10-23 08:27:46.682199
0.7,48.2,763985920,1081667584,39.9,2023-10-23 08:28:46.682222
0.7,48.2,763723776,1081929728,39.9,2023-10-23 08:29:46.682642
0.7,48.3,764198912,1081454592,39.9,2023-10-23 08:30:46.682347
0.7,48.2,764047360,1081606144,39.9,2023-10-23 08:31:46.682022
0.7,48.3,764280832,1081372672,39.9,2023-10-23 08:32:46.682803
0.7,48.3,764248064,1081405440,39.9,2023-10-23 08:33:46.682382
0.7,48.2,764108800,1081544704,39.9,2023-10-23 08:34:46.682064
0.7,48.3,764383232,1081270272,39.9,2023-10-23 08:35:46.682143
0.7,48.3,764379136,1081274368,39.9,2023-10-23 08:36:46.682150
0.7,48.3,764469248,1081184256,39.9,2023-10-23 08:37:46.682015
0.7,48.3,764280832,1081372672,39.9,2023-10-23 08:38:46.682258
0.7,48.3,764465152,1081188352,39.9,2023-10-23 08:39:46.682141
0.7,48.3,766148608,1079504896,39.9,2023-10-23 08:40:46.681999
0.7,48.3,764346368,1081307136,39.9,2023-10-23 08:41:46.682614
0.7,48.3,764489728,1081163776,39.9,2023-10-23 08:42:46.682308
0.7,48.3,764416000,1081237504,39.9,2023-10-23 08:43:46.682007
0.7,48.3,764399616,1081253888,39.9,2023-10-23 08:44:46.682419
0.7,48.3,764669952,1080983552,39.9,2023-10-23 08:45:46.682406
0.7,48.3,764526592,1081126912,39.9,2023-10-23 08:46:46.682215
0.7,48.3,764612608,1081040896,39.9,2023-10-23 08:47:46.682204
0.7,48.4,767361024,1078292480,39.9,2023-10-23 08:48:46.682353
0.7,48.3,764604416,1081049088,39.9,2023-10-23 08:49:46.682497
0.7,48.3,764620800,1081032704,39.9,2023-10-23 08:50:46.682469
0.7,48.3,766173184,1079480320,39.9,2023-10-23 08:51:46.682637
0.7,48.4,766656512,1078996992,39.9,2023-10-23 08:52:46.682167
0.7,48.3,764841984,1080811520,39.9,2023-10-23 08:53:46.682028
0.7,48.3,765874176,1079779328,39.9,2023-10-23 08:54:46.682225
0.7,48.4,767586304,1078067200,39.9,2023-10-23 08:55:46.682073
0.8,48.2,763957248,1081696256,39.9,2023-10-23 08:56:46.682025
0.8,48.2,763883520,1081769984,39.9,2023-10-23 08:57:46.682054
0.8,48.2,764030976,1081622528,39.9,2023-10-23 08:58:46.682377
0.8,48.2,763887616,1081765888,39.9,2023-10-23 08:59:46.682397
0.8,48.2,763998208,1081655296,39.9,2023-10-23 09:00:46.682271
0.8,48.4,767287296,1078366208,39.9,2023-10-23 09:01:46.682222
0.8,48.4,767119360,1078534144,39.9,2023-10-23 09:02:46.682023
0.8,48.4,766918656,1078734848,39.9,2023-10-23 09:03:46.682385
0.8,48.4,767037440,1078616064,39.9,2023-10-23 09:04:46.682302
0.9,48.4,767205376,1078448128,39.9,2023-10-23 09:05:46.682572
0.8,48.4,767275008,1078378496,39.9,2023-10-23 09:06:46.683132
1.0,48.4,766640128,1079013376,39.9,2023-10-23 09:07:46.682869
1.0,48.4,767569920,1078083584,39.9,2023-10-23 09:08:46.682182
1.0,48.4,766992384,1078661120,39.9,2023-10-23 09:09:46.682076
1.0,48.4,767373312,1078280192,39.9,2023-10-23 09:10:46.682355
1.0,48.4,766935040,1078718464,39.9,2023-10-23 09:11:46.682168
1.0,48.4,768008192,1077645312,39.9,2023-10-23 09:12:46.682613
1.0,48.4,766681088,1078972416,39.9,2023-10-23 09:13:46.682543
1.0,48.4,766734336,1078919168,39.9,2023-10-23 09:14:46.682552
1.1,48.3,765714432,1079939072,39.9,2023-10-23 09:15:46.682232
1.1,48.4,766435328,1079218176,39.9,2023-10-23 09:16:46.682449
0.9,48.4,766627840,1079025664,39.9,2023-10-23 09:17:46.682212
0.9,48.2,763981824,1081671680,39.9,2023-10-23 09:18:46.682525
0.9,48.2,763961344,1081692160,39.9,2023-10-23 09:19:46.682508
0.9,48.4,766824448,1078829056,39.9,2023-10-23 09:20:46.682201
0.9,48.2,763936768,1081716736,39.9,2023-10-23 09:21:46.682124
0.9,48.3,765804544,1079848960,39.9,2023-10-23 09:22:46.682243
0.9,48.2,763969536,1081683968,39.9,2023-10-23 09:23:46.682006
0.9,48.2,764014592,1081638912,39.9,2023-10-23 09:24:46.681970
0.9,48.4,766668800,1078984704,39.9,2023-10-23 09:25:46.682298
0.9,48.2,764051456,1081602048,39.9,2023-10-23 09:26:46.682673
0.9,48.2,764080128,1081573376,39.9,2023-10-23 09:27:46.682346
0.9,48.3,764215296,1081438208,39.9,2023-10-23 09:28:46.682657
0.9,48.3,764198912,1081454592,39.9,2023-10-23 09:29:46.682409
0.9,48.2,764178432,1081475072,39.9,2023-10-23 09:30:46.682069
0.9,48.3,764370944,1081282560,39.9,2023-10-23 09:31:46.682480
0.8,48.3,765816832,1079836672,39.9,2023-10-23 09:32:46.682329
0.8,48.3,766103552,1079549952,39.9,2023-10-23 09:33:46.682230
0.8,48.3,765992960,1079660544,39.9,2023-10-23 09:34:46.682235
0.8,48.3,764424192,1081229312,39.9,2023-10-23 09:35:46.682271
0.8,48.4,766300160,1079353344,39.9,2023-10-23 09:36:46.682090
0.8,48.3,764624896,1081028608,39.9,2023-10-23 09:37:46.682290
0.8,48.3,764645376,1081008128,39.9,2023-10-23 09:38:46.682167
0.8,48.3,766210048,1079443456,39.9,2023-10-23 09:39:46.682325
0.8,48.3,764743680,1080909824,39.9,2023-10-23 09:40:46.682599
0.8,48.3,764764160,1080889344,39.9,2023-10-23 09:41:46.682531
0.8,48.3,764727296,1080926208,39.9,2023-10-23 09:42:46.682580
0.7,48.3,764948480,1080705024,39.9,2023-10-23 09:43:46.682678
0.8,48.3,764973056,1080680448,39.9,2023-10-23 09:44:46.682211
0.7,48.4,766767104,1078886400,39.9,2023-10-23 09:45:46.682079
0.7,48.3,764956672,1080696832,39.9,2023-10-23 09:46:46.682534
0.7,48.3,764989440,1080664064,39.9,2023-10-23 09:47:46.682281
0.7,48.3,765001728,1080651776,39.9,2023-10-23 09:48:46.682094
0.7,48.3,765050880,1080602624,39.9,2023-10-23 09:49:46.682966
0.7,48.3,764968960,1080684544,39.9,2023-10-23 09:50:46.682430
0.7,48.3,764194816,1081458688,39.9,2023-10-23 09:51:46.682353
0.7,48.2,764108800,1081544704,39.9,2023-10-23 09:52:46.682376
0.7,48.2,764141568,1081511936,39.9,2023-10-23 09:53:46.682488
0.7,48.3,764219392,1081434112,39.9,2023-10-23 09:54:46.682433
0.7,48.3,764215296,1081438208,39.9,2023-10-23 09:55:46.682208
0.7,48.3,764248064,1081405440,39.9,2023-10-23 09:56:46.682283
0.7,48.3,764243968,1081409536,39.9,2023-10-23 09:57:46.682140
0.6,48.3,764297216,1081356288,39.9,2023-10-23 09:58:46.682043
0.6,48.3,764186624,1081466880,39.9,2023-10-23 09:59:46.682250
0.7,48.3,764325888,1081327616,39.9,2023-10-23 10:00:46.682756
0.7,48.3,764416000,1081237504,39.9,2023-10-23 10:01:46.682257
0.7,48.3,764403712,1081249792,39.9,2023-10-23 10:02:46.682419
0.7,48.3,764542976,1081110528,39.9,2023-10-23 10:03:46.682170
0.7,48.3,764653568,1080999936,39.9,2023-10-23 10:04:46.682016
0.7,48.3,764817408,1080836096,39.9,2023-10-23 10:05:46.682598
0.7,48.3,764760064,1080893440,39.9,2023-10-23 10:06:46.682640
0.8,48.3,764944384,1080709120,39.9,2023-10-23 10:07:46.682694
0.9,48.3,764940288,1080713216,39.9,2023-10-23 10:08:46.682786
0.9,48.3,764444672,1081208832,39.9,2023-10-23 10:09:46.682213
0.8,48.2,764157952,1081495552,39.9,2023-10-23 10:10:46.682274
0.8,48.2,764116992,1081536512,39.9,2023-10-23 10:11:46.682569
0.8,48.2,764137472,1081516032,39.9,2023-10-23 10:12:46.682261
0.8,48.3,764276736,1081376768,39.9,2023-10-23 10:13:46.682010
0.8,48.3,764280832,1081372672,39.9,2023-10-23 10:14:46.682146
0.8,48.3,764280832,1081372672,39.9,2023-10-23 10:15:46.682232
0.8,48.3,764272640,1081380864,39.9,2023-10-23 10:16:46.682077
0.7,48.3,764276736,1081376768,39.9,2023-10-23 10:17:46.682329
0.7,48.3,764366848,1081286656,39.9,2023-10-23 10:18:46.682511
0.7,48.3,764424192,1081229312,39.9,2023-10-23 10:19:46.682280
0.7,48.3,764387328,1081266176,39.9,2023-10-23 10:20:46.682531
0.7,48.3,764510208,1081143296,39.9,2023-10-23 10:21:46.682592
0.7,48.3,764493824,1081159680,39.9,2023-10-23 10:22:46.682260
0.7,48.3,764542976,1081110528,39.9,2023-10-23 10:23:46.682316
0.6,48.3,764637184,1081016320,39.9,2023-10-23 10:24:46.682619
0.6,48.3,764493824,1081159680,39.9,2023-10-23 10:25:46.682643
0.7,48.3,764555264,1081098240,39.9,2023-10-23 10:26:46.682286
0.7,48.3,764665856,1080987648,39.9,2023-10-23 10:27:46.682620
0.7,48.3,764506112,1081147392,39.9,2023-10-23 10:28:46.682502
0.7,48.3,764821504,1080832000,39.9,2023-10-23 10:29:46.682432
0.7,48.3,764788736,1080864768,39.9,2023-10-23 10:30:46.682552
0.7,48.3,764817408,1080836096,39.9,2023-10-23 10:31:46.682246
0.7,48.3,764866560,1080786944,39.9,2023-10-23 10:32:46.682107
0.7,48.3,764882944,1080770560,39.9,2023-10-23 10:33:46.682477
0.7,48.3,764780544,1080872960,39.9,2023-10-23 10:34:46.682799
0.7,48.3,764833792,1080819712,39.9,2023-10-23 10:35:46.682432
0.7,48.3,764850176,1080803328,39.9,2023-10-23 10:36:46.682409
0.7,48.2,764043264,1081606144,39.9,2023-10-23 10:37:46.682116
0.7,48.3,765325312,1080328192,39.9,2023-10-23 10:38:46.682215
0.7,48.2,764170240,1081483264,39.9,2023-10-23 10:39:46.682087
0.7,48.2,764153856,1081499648,39.9,2023-10-23 10:40:46.682275
0.7,48.3,764272640,1081380864,39.9,2023-10-23 10:41:46.682300
0.7,48.3,764256256,1081397248,39.9,2023-10-23 10:42:46.682235
0.7,48.2,764145664,1081507840,39.9,2023-10-23 10:43:46.682330
0.7,48.3,764219392,1081434112,39.9,2023-10-23 10:44:46.682186
0.7,48.3,764248064,1081405440,39.9,2023-10-23 10:45:46.682242
0.7,48.2,764137472,1081516032,39.9,2023-10-23 10:46:46.682448
0.7,48.3,764440576,1081212928,39.9,2023-10-23 10:47:46.682194
0.7,48.3,764260352,1081393152,39.9,2023-10-23 10:48:46.682351
0.7,48.2,764174336,1081479168,39.9,2023-10-23 10:49:46.682488
0.7,48.3,764473344,1081180160,39.9,2023-10-23 10:50:46.682538
0.8,48.3,764694528,1080958976,39.9,2023-10-23 10:51:46.682224
1.2,48.3,765661184,1079992320,40.0,2023-10-23 10:52:46.682592
1.2,48.3,765599744,1080053760,40.0,2023-10-23 10:53:46.682288
1.2,48.3,765493248,1080160256,40.0,2023-10-23 10:54:46.682260
1.3,48.3,765521920,1080131584,40.0,2023-10-23 10:55:46.682535
1.3,48.4,766914560,1078738944,40.0,2023-10-23 10:56:46.682756
1.2,48.3,765739008,1079914496,40.0,2023-10-23 10:57:46.682443
1.2,48.3,765571072,1080082432,40.0,2023-10-23 10:58:46.682226
1.2,48.3,765583360,1080070144,40.0,2023-10-23 10:59:46.682042
1.2,48.3,765825024,1079828480,40.0,2023-10-23 11:00:46.682006
1.2,48.3,765657088,1079996416,40.0,2023-10-23 11:01:46.682156
0.7,48.3,765743104,1079910400,39.9,2023-10-23 11:02:46.682136
0.7,48.3,765661184,1079992320,39.9,2023-10-23 11:03:46.681953
0.7,48.3,765657088,1079996416,39.9,2023-10-23 11:04:46.682298
0.7,48.3,764956672,1080696832,39.9,2023-10-23 11:05:46.682437
0.7,48.3,764944384,1080709120,39.9,2023-10-23 11:06:46.682206
0.8,48.3,764366848,1081286656,39.9,2023-10-23 11:07:46.682022
0.8,48.3,766251008,1079402496,39.9,2023-10-23 11:08:46.682368
0.9,48.3,764547072,1081106432,39.9,2023-10-23 11:09:46.682234
0.8,48.3,765734912,1079918592,39.9,2023-10-23 11:10:46.681972
0.8,48.3,764596224,1081057280,39.9,2023-10-23 11:11:46.682118
0.8,48.3,764485632,1081167872,39.9,2023-10-23 11:12:46.682412
0.8,48.3,766197760,1079455744,39.9,2023-10-23 11:13:46.682332
0.8,48.3,764563456,1081090048,39.9,2023-10-23 11:14:46.681961
0.8,48.3,764674048,1080979456,39.9,2023-10-23 11:15:46.682256
0.8,48.3,764633088,1081020416,39.9,2023-10-23 11:16:46.682106
0.7,48.3,764661760,1080991744,39.9,2023-10-23 11:17:46.682183
0.7,48.3,764719104,1080934400,39.9,2023-10-23 11:18:46.682477
0.7,48.3,764751872,1080901632,39.9,2023-10-23 11:19:46.682211
0.7,48.3,764936192,1080717312,39.9,2023-10-23 11:20:46.682562
0.7,48.3,764928000,1080725504,39.9,2023-10-23 11:21:46.682311
0.6,48.3,764743680,1080905728,39.9,2023-10-23 11:22:46.682053
